Timestamp,Name,Action,Status,Image_Path,Confidence
2025-12-10 11:30:52,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:55,Rudresh bhai,Standing,ALERT CONTINUED,alert_snapshots\alert_Rudresh_bhai_20251210_113055.jpg,0.55
2025-12-10 11:30:57,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:31:00,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:31:02,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:31:05,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:31:08,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:31:10,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:31:13,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:31:16,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:31:18,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:31:21,Rudresh bhai,MISSING,ALERT TRIGGERED - TARGET MISSING,N/A,0.55
2025-12-10 11:31:24,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.57
2025-12-10 11:31:26,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.57
2025-12-10 11:31:29,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.57
2025-12-10 11:31:31,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.57
2025-12-10 11:31:34,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.57
2025-12-10 11:31:37,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.57
2025-12-10 11:31:39,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.57
2025-12-10 11:31:42,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.57
2025-12-10 11:31:44,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.57
2025-12-10 11:31:47,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.57
